TAG;rc
PARIS235_E5.5keV;0
PARIS235_E819.3375keV;0
PARIS235_E1000.6805keV;0
PARIS235_E1988.3395keV;0
PARIS235_E3802.27keV;0
PARIS235_E5869.2071keV;0
PARIS235_E7147.0166keV;0
PARIS235_E8705.8699keV;0
PARIS235_E9941.2707keV;0
PARIS235_E12671.3225keV;0
PARIS235_E14947.6524keV;0
