TAG;rc
PARIS90_E1184.24keV;0
PARIS90_E1232.95keV;0
PARIS90_E1282.67keV;0
PARIS90_E14146.6keV;0
PARIS90_E2418.89keV;0
PARIS90_E540.668keV;0
PARIS90_E7908.08keV;0
