TAG;rc
PARIS70_E1613.68keV;0
PARIS70_E1663.96keV;0
PARIS70_E1714.96keV;0
PARIS70_E1766.67keV;0
PARIS70_E6030.01keV;0
PARIS70_E6122.15keV;0
PARIS70_E6214.94keV;0
PARIS70_E6308.36keV;0
PARIS70_E6882.4keV;0
PARIS70_E6980.31keV;0
PARIS70_E11660keV;0
PARIS70_E11784keV;0
PARIS70_E11910.1keV;0
PARIS70_E12036keV;0
